ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Puchase Amounts,Subscription Start Date,Subscription Expiration,Duration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform (App = 0),Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Start,App Other,App Completed,App NULL,App Onboarding,App Launch Times
20274,ALL,0,0,1,95.88,3/27/2020,3/27/2021,365,0,0,1,Other,1,1,1,1,0,0,0,0,0,2,4,0,0,0,3
20275,ESP,0,0,1,0,2/10/2019,8/10/2019,181,0,0,0,US/Canada,1,1,1,1,195,25,0,22,0,2,3,1,0,0,14
20276,ALL,0,0,1,95.88,3/24/2020,3/24/2021,365,0,1,1,Other,1,1,0,1,7,0,0,0,0,2,4,2,0,0,4
20277,EBR,0,0,1,148.18,11/19/2018,3/29/2022,1226,0,0,1,Europe,1,1,0,1,53,8,2,5,2,1,3,0,0,0,4
20278,EBR,0,0,1,15.33,12/30/2018,3/7/2019,67,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20279,JPN,0,0,0,#VALUE!,2/22/2020,5/22/2020,90,1,0,0,US/Canada,1,1,1,1,40,37,35,4,2,0,1,0,0,0,0
20280,ESP,0,0,1,0,11/25/2018,11/25/2019,365,0,0,0,US/Canada,1,1,1,1,116,4,0,4,0,1,3,1,0,0,3
20281,ARA,0,0,1,10.28,11/10/2018,11/10/2020,731,0,0,1,Europe,1,1,1,1,44,3,0,2,0,2,4,1,0,0,5
20282,ENG,0,0,0,#VALUE!,3/22/2020,6/22/2020,92,1,0,1,US/Canada,1,0,1,1,5,3,1,2,1,3,5,6,0,0,2
20283,ALL,0,1,0,#VALUE!,3/15/2020,3/18/2021,368,0,1,0,US/Canada,1,0,1,1,20,20,0,4,0,1,3,1,0,0,3
20284,JPN,0,1,0,#VALUE!,8/11/2019,11/11/2019,92,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,5,5,3,0,0,6
20285,ENG,0,1,1,79,5/6/2019,5/6/2020,366,0,0,1,Other,0,1,0,0,11,10,0,1,0,0,0,0,1,0,0
20286,JPN,0,1,1,50.63,7/5/2019,2/1/2020,211,1,0,1,Europe,1,1,1,1,1,0,0,0,0,0,3,0,0,0,4
20288,ESP,0,0,1,0,4/28/2019,7/28/2019,91,1,0,0,US/Canada,1,1,0,1,0,0,0,0,0,1,3,1,0,0,6
20289,ESP,0,0,0,#VALUE!,4/1/2019,7/1/2019,91,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,1,4,0,0,5
20290,ESP,0,1,1,79,2/8/2019,5/29/2020,476,0,0,1,Other,0,1,0,0,5,2,0,1,0,0,0,0,1,0,0
20291,CHI,0,1,1,79,8/7/2019,5/18/2020,285,0,1,1,US/Canada,1,1,1,1,4,0,0,0,0,5,8,3,0,0,5
20292,ESP,0,1,0,#VALUE!,11/3/2019,3/3/2020,121,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20293,HEB,0,0,0,#VALUE!,2/25/2020,5/25/2020,90,1,0,1,Europe,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
20294,ESC,0,0,1,0,1/9/2019,1/10/2020,366,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20295,ESP,0,0,1,0,12/22/2018,3/27/2019,95,0,0,0,US/Canada,1,1,1,1,124,0,0,0,0,3,4,0,0,0,7
20296,TGL,0,0,0,#VALUE!,3/31/2020,7/1/2020,92,1,0,1,US/Canada,1,0,1,1,11,0,0,0,0,3,3,2,0,0,3
20297,ESP,0,0,1,38.13,3/8/2020,6/11/2020,95,0,1,1,US/Canada,1,1,1,1,10,4,0,2,0,2,2,1,0,0,1
20298,ESP,0,0,1,0,2/5/2019,5/5/2019,89,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
20299,ESP,0,0,1,153.23,8/9/2019,8/9/2020,366,0,0,0,Other,0,1,0,0,4,4,4,1,1,0,0,0,1,0,0
20301,HIN,0,0,1,16.88,11/11/2018,5/11/2019,181,1,0,0,Europe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,31
20304,JPN,0,1,0,#VALUE!,6/19/2019,12/19/2019,183,1,0,0,US/Canada,1,0,1,1,74,3,0,1,0,2,5,2,0,0,2
20306,ESP,0,1,1,79,1/30/2019,4/30/2020,456,0,0,1,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
20307,CHI,0,0,1,0,12/25/2018,12/25/2019,365,0,0,0,US/Canada,1,1,1,1,187,24,0,22,0,1,3,0,0,0,1
20308,ENG,0,0,0,#VALUE!,3/17/2020,6/17/2020,92,1,0,1,Other,1,0,0,1,0,0,0,0,0,1,3,4,0,0,4
20309,FRA,0,0,1,0,3/13/2019,6/13/2019,92,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,2,3,0,0,0,1
20310,ENG,0,1,0,#VALUE!,4/2/2019,5/5/2019,33,0,1,0,Other,1,0,1,1,0,0,0,0,0,0,2,6,0,0,9
20311,ALL,0,0,0,#VALUE!,3/26/2020,3/26/2021,365,1,0,1,Europe,1,0,1,1,0,0,0,0,0,3,7,7,0,0,7
20313,ENG,0,0,0,#VALUE!,10/31/2018,1/31/2019,92,0,0,0,US/Canada,1,1,1,1,0,0,0,0,0,0,7,2,0,0,4
20314,ITA,0,1,0,#VALUE!,6/8/2019,2/16/2020,253,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,1,3,0,0,0,1
20315,ESP,0,0,1,0,3/18/2019,6/18/2019,92,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,0,3,2,0,0,4
20316,POR,0,0,1,0,2/12/2019,8/12/2019,181,0,1,0,US/Canada,1,0,1,1,0,0,0,0,0,1,2,0,0,0,1
20317,DEU,0,0,1,65.94,3/9/2020,9/9/2020,184,0,0,0,Other,0,1,0,0,13,13,0,1,0,0,0,0,1,0,0
20318,ESP,0,0,1,0,12/5/2018,12/5/2019,365,0,0,0,US/Canada,1,1,0,1,14,14,3,12,1,2,4,0,0,0,2
20319,ITA,0,0,0,#VALUE!,2/7/2019,2/7/2020,365,1,0,0,US/Canada,1,0,1,1,31,1,0,1,0,0,3,4,0,0,11
20320,ESP,0,0,0,#VALUE!,2/25/2019,5/25/2019,89,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,0,0,2
20321,FRA,0,0,1,0,1/7/2019,1/7/2020,365,0,0,0,US/Canada,1,1,1,1,3,0,0,0,0,2,3,2,0,0,6
20322,ENG,0,0,1,71.22,9/22/2019,3/22/2020,182,1,0,0,US/Canada,1,1,0,1,11,1,1,1,1,1,2,0,0,0,1
20323,ALL,0,1,0,#VALUE!,3/24/2020,3/27/2021,368,0,1,0,US/Canada,1,0,1,1,9,0,0,0,0,0,2,2,0,0,2
20324,ESP,0,0,1,0,2/1/2019,5/1/2019,89,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20325,ENG,0,1,1,35.97,9/10/2019,6/20/2020,284,0,1,1,US/Canada,1,1,1,1,4,0,0,0,0,4,6,0,0,0,14
20326,FRA,0,1,1,50.63,7/12/2019,1/12/2020,184,0,0,0,Other,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
20327,SVE,0,1,0,#VALUE!,10/31/2019,11/3/2020,369,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,2,3,1,0,0,1
20329,ITA,0,0,1,119,9/14/2019,3/14/2020,182,0,0,1,US/Canada,1,1,1,1,24,11,11,1,1,1,2,0,0,0,1
20330,ESP,0,0,1,0,11/1/2018,11/1/2019,365,0,0,0,US/Canada,1,1,1,1,197,68,0,59,0,0,2,0,0,0,5
20331,ITA,0,0,1,0,3/19/2019,6/19/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20332,ESP,0,0,0,#VALUE!,1/11/2019,1/11/2020,365,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,3,2,0,0,0,5
20333,ESP,0,1,0,#VALUE!,12/26/2019,6/26/2020,183,1,0,1,US/Canada,1,1,1,1,1,0,0,0,0,4,4,1,0,0,4
20334,EBR,0,0,1,22.57,10/22/2018,10/22/2019,365,0,0,0,Europe,1,1,1,1,12,0,0,0,0,0,2,0,0,0,0
20335,FRA,0,0,0,#VALUE!,3/7/2019,3/7/2020,366,1,0,0,US/Canada,1,0,1,1,26,1,0,1,0,0,1,0,0,0,8
20336,ESP,0,0,1,35.97,10/28/2019,1/31/2020,95,0,1,0,US/Canada,1,1,0,1,29,17,1,14,1,6,9,3,0,0,7
20337,ESP,0,1,0,#VALUE!,2/9/2019,8/9/2019,181,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,0,0,4
20339,DEU,0,1,0,#VALUE!,3/19/2020,3/11/2021,357,0,0,0,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20340,FRA,0,0,1,16.88,1/3/2019,4/3/2019,90,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20341,DEU,0,0,1,0,11/23/2018,11/23/2019,365,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,0,2,0,0,3
20342,KOR,0,1,1,79,3/28/2019,12/28/2019,275,1,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,5,2,0,0,3
20345,KOR,0,0,1,0,6/15/2019,12/15/2019,183,0,0,0,Other,0,1,0,0,51,0,0,0,0,0,0,0,1,0,0
20346,ENG,0,0,1,37.77,2/9/2019,6/15/2020,492,0,1,1,US/Canada,1,0,1,1,141,35,8,15,2,2,4,2,0,0,6
20347,ENG,0,0,1,0,1/13/2019,1/13/2020,365,1,0,0,US/Canada,1,0,1,1,89,0,0,0,0,0,2,0,0,0,3
20349,TUR,0,1,1,79,12/13/2018,9/13/2019,274,1,0,0,US/Canada,1,0,1,1,80,6,0,3,0,0,4,0,0,0,3
20350,DEU,0,0,0,#VALUE!,6/10/2019,9/10/2019,92,1,0,0,Europe,1,0,0,1,0,0,0,0,0,0,3,3,0,0,3
20351,ESP,0,0,1,35.97,2/18/2020,5/18/2020,90,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20352,ESP,0,0,1,0,11/6/2018,2/6/2019,92,0,0,0,US/Canada,1,1,1,1,42,0,0,0,0,0,0,0,1,0,0
20353,POR,0,0,0,#VALUE!,11/26/2019,2/26/2020,92,0,0,0,US/Canada,1,1,1,1,9,0,0,0,0,0,1,1,0,0,2
20356,DEU,0,0,1,0,1/30/2019,4/30/2019,90,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20357,ESP,0,0,0,#VALUE!,2/5/2020,5/5/2020,90,1,0,1,US/Canada,1,0,1,1,18,10,0,4,0,4,4,2,0,0,5
20358,FRA,0,1,1,8.27,1/31/2019,4/29/2020,454,0,0,1,Europe,1,1,0,1,48,48,0,2,0,2,3,0,0,0,1
20359,ESP,0,0,1,0,12/4/2018,12/4/2019,365,0,0,0,US/Canada,1,1,1,1,17,0,0,0,0,0,2,0,0,0,10
20360,EBR,0,0,1,132,3/31/2020,3/31/2022,730,0,0,1,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
20361,FRA,0,1,0,#VALUE!,11/19/2018,11/22/2019,368,0,1,0,US/Canada,1,0,1,1,158,3,0,1,0,0,0,7,0,0,8
20363,DEU,0,0,1,0,11/29/2018,11/29/2019,365,0,0,0,US/Canada,1,1,1,1,17,0,0,0,0,0,3,0,0,0,1
20364,ESC,0,0,1,58.74,10/8/2019,4/8/2020,183,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20366,ENG,0,0,1,0,10/20/2018,10/20/2019,365,1,0,0,US/Canada,1,0,1,1,173,13,0,11,0,0,2,2,0,0,4
20367,ESP,0,0,1,0,12/12/2018,12/12/2019,365,0,0,1,US/Canada,1,1,1,1,31,0,0,0,0,1,2,1,0,0,6
20368,ESP,0,0,1,0,11/21/2018,5/21/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20369,FRA,0,0,0,#VALUE!,10/16/2018,1/16/2019,92,1,0,0,Europe,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20370,DEU,0,0,1,0,10/8/2018,11/8/2019,396,0,0,0,US/Canada,1,1,1,1,2,0,0,0,0,0,2,0,0,0,0
20371,ESP,0,0,1,0,11/30/2018,12/3/2019,368,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20372,POL,0,1,1,119,8/20/2019,8/20/2020,366,0,0,1,Other,0,1,0,0,8,8,0,4,0,0,0,0,1,0,0
20373,ESP,0,0,1,0,3/12/2019,3/12/2020,366,1,0,1,US/Canada,1,0,1,1,39,35,0,22,0,0,2,8,0,0,11
20374,ALL,0,1,0,#VALUE!,3/10/2020,3/13/2021,368,0,1,1,US/Canada,1,0,1,1,11,3,0,2,0,5,6,4,0,0,6
20375,ESP,0,0,0,#VALUE!,11/26/2018,2/26/2019,92,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,1,0,0
20377,ESP,0,0,1,71.46,11/16/2019,11/16/2020,366,0,0,0,US/Canada,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0
20378,TGL,0,1,1,18.49,3/5/2019,11/5/2019,245,0,0,0,Europe,1,1,0,1,0,0,0,0,0,4,4,8,0,0,7
20379,EBR,0,0,0,#VALUE!,1/17/2019,1/17/2020,365,1,0,0,Europe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
20380,ENG,0,0,1,0,12/21/2018,12/21/2019,365,0,0,0,US/Canada,1,1,1,1,64,2,0,2,0,1,3,0,0,0,1
20382,FRA,0,0,0,#VALUE!,9/24/2019,12/24/2019,91,1,0,0,US/Canada,1,0,1,1,22,0,0,0,0,3,4,2,0,0,5
20383,ALL,0,0,0,#VALUE!,3/22/2020,3/22/2021,365,1,0,0,US/Canada,1,0,1,1,8,7,0,3,0,2,2,0,0,0,2
20384,ITA,0,1,0,#VALUE!,9/3/2019,9/3/2020,366,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20386,DEU,0,0,1,65.94,3/17/2020,9/17/2020,184,0,0,1,US/Canada,0,1,0,1,2,0,0,0,0,5,1,0,0,0,3
20387,TGL,0,0,1,0,6/8/2019,6/8/2021,731,0,0,1,US/Canada,1,1,1,1,2,0,0,0,0,1,5,2,0,0,4
20389,ESP,0,1,1,119,5/3/2019,11/17/2019,198,0,0,0,US/Canada,1,1,1,1,1,0,0,0,0,0,5,1,0,0,2
20390,ITA,0,0,1,0,4/20/2019,2/2/2020,288,0,0,1,US/Canada,1,1,1,1,8,6,3,2,1,4,4,2,0,0,4
20391,CHI,0,0,1,0,11/26/2018,12/16/2019,385,0,0,1,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20392,POR,0,0,1,66.22,3/29/2020,10/2/2020,187,0,1,1,Europe,1,1,1,1,5,0,0,0,0,0,2,0,0,0,0
20393,EBR,0,0,1,22.96,12/5/2018,3/7/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20394,ENG,0,0,1,0,12/3/2018,3/3/2020,456,0,0,0,US/Canada,1,1,1,1,45,31,0,27,0,1,2,0,0,0,1
20395,POR,0,0,1,35.97,3/14/2020,7/3/2020,111,0,1,1,US/Canada,1,1,1,1,1,1,0,1,0,3,2,2,0,0,4
20396,FRA,0,0,1,22.96,2/14/2019,2/14/2020,365,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20397,ARA,0,0,0,#VALUE!,3/14/2020,7/7/2020,115,0,1,1,US/Canada,1,1,1,1,7,0,0,0,0,2,3,0,0,0,1
20398,ESP,0,0,1,0,11/16/2018,5/16/2019,181,0,0,1,US/Canada,1,1,1,1,45,0,0,0,0,0,1,0,0,0,0
20399,FRA,0,1,1,79,2/18/2019,11/10/2019,265,0,0,1,US/Canada,1,1,0,1,0,0,0,0,0,0,3,1,0,0,4
20400,TGL,0,0,1,0,11/3/2018,8/3/2019,273,0,0,0,US/Canada,1,1,1,1,42,1,0,1,0,0,1,1,0,0,24
20401,ESP,0,0,0,#VALUE!,12/30/2018,3/30/2019,90,1,0,0,US/Canada,1,0,1,1,144,0,0,0,0,0,0,0,0,0,10
20402,ESP,0,0,1,71.94,11/17/2019,5/20/2020,185,0,0,1,US/Canada,1,1,1,1,3,0,0,0,0,1,2,0,0,0,1
20403,ESP,0,1,0,#VALUE!,5/20/2019,5/20/2020,366,0,0,1,US/Canada,1,1,1,1,1,0,0,0,0,0,1,7,0,0,7
20404,ESC,0,0,1,9.59,1/5/2019,1/5/2021,731,1,0,0,Europe,1,0,0,1,0,0,0,0,0,3,3,0,0,0,6
20405,ITA,0,1,1,79,8/4/2019,5/4/2020,274,0,0,1,Other,0,1,0,0,4,2,0,1,0,0,0,0,1,0,0
20406,ENG,0,1,0,#VALUE!,1/19/2019,7/19/2019,181,1,0,0,Europe,1,0,1,1,21,4,0,4,0,0,0,0,0,0,3
20407,ESP,0,0,1,39.16,3/25/2020,6/25/2020,92,0,0,1,US/Canada,1,1,1,1,10,0,0,0,0,4,5,3,0,0,6
20408,ESP,0,1,1,119,2/25/2019,2/25/2020,365,0,0,0,Other,0,1,0,0,14,4,2,2,1,0,0,0,1,0,0
20409,ITA,0,0,0,#VALUE!,12/15/2018,12/15/2019,365,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,1,0,0
20410,ESP,0,1,0,#VALUE!,11/25/2018,11/29/2019,369,0,1,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,1,0,0
20411,ESP,0,1,1,119,3/16/2019,3/16/2020,366,0,0,0,Other,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0
20412,ESP,0,1,0,#VALUE!,4/28/2019,10/28/2019,183,1,0,0,Europe,1,0,0,1,0,0,0,0,0,0,2,5,0,0,7
20413,FRA,0,1,1,79,2/5/2019,5/5/2020,455,0,0,1,Other,0,1,0,0,4,3,0,2,0,0,0,0,1,0,0
20414,ESP,0,1,0,#VALUE!,3/26/2020,10/9/2020,197,0,1,1,US/Canada,1,0,1,1,6,1,1,1,1,5,7,2,0,0,8
20415,FRA,0,0,1,0,1/30/2019,4/30/2019,90,1,0,0,Other,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0
20416,ESP,0,0,0,#VALUE!,3/20/2020,2/9/2021,326,1,0,1,US/Canada,1,0,1,1,14,0,0,0,0,3,4,4,0,0,7
20417,TGL,0,1,0,#VALUE!,10/22/2018,11/5/2019,379,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20418,ENG,0,1,0,#VALUE!,2/25/2019,12/4/2019,282,1,0,0,US/Canada,1,0,1,1,0,0,0,0,0,0,0,2,0,0,2
20419,RUS,0,0,1,0,3/2/2019,3/2/2020,366,0,0,1,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20420,DEU,0,1,0,#VALUE!,3/21/2020,1/17/2021,302,0,1,1,Europe,1,0,1,1,1,0,0,0,0,2,2,7,0,0,14
20421,ESP,0,0,1,39.5,12/26/2019,3/26/2020,91,0,0,0,Other,0,1,0,0,13,10,4,7,2,0,0,0,1,0,0
20423,ESP,0,1,0,#VALUE!,6/21/2019,12/21/2019,183,1,0,0,US/Canada,1,0,1,1,18,0,0,0,0,0,2,0,0,0,1
20424,FRA,0,0,1,0,12/21/2018,12/21/2019,365,0,0,1,Other,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
20425,ITA,0,0,1,0,11/27/2018,5/27/2019,181,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,2,1,0,0,2
20426,DEU,0,1,1,79,11/6/2018,11/6/2019,365,0,0,0,Europe,1,1,0,1,0,0,0,0,0,2,6,0,0,0,2
20429,ARA,0,1,0,#VALUE!,3/19/2020,12/26/2020,282,0,1,1,Other,1,0,0,1,1,0,0,0,0,2,5,1,0,0,3
20430,ESP,0,0,1,72.37,8/25/2019,2/25/2020,184,0,0,0,US/Canada,1,1,1,1,13,3,0,3,0,1,3,0,0,0,1
20431,ITA,0,1,1,79,2/8/2019,5/14/2020,461,1,0,1,US/Canada,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0
20432,ARA,0,0,1,22.96,10/25/2018,10/25/2019,365,0,0,0,Europe,1,1,1,1,19,0,0,0,0,0,0,3,0,0,2
20433,DEU,0,0,1,0,10/11/2018,4/11/2019,182,0,0,0,US/Canada,1,1,1,1,46,0,0,0,0,0,2,0,0,0,1
20434,JPN,0,1,1,79,3/28/2019,9/28/2019,184,0,0,1,US/Canada,1,1,1,1,24,0,0,0,0,0,3,0,0,0,0
20435,ESC,0,0,1,0,1/22/2019,7/22/2019,181,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1
20436,ITA,0,0,0,#VALUE!,6/2/2019,9/2/2019,92,1,0,0,US/Canada,1,0,1,1,4,0,0,0,0,1,3,7,0,0,11
20438,ALL,0,0,1,95.88,3/29/2020,3/29/2021,365,0,1,1,US/Canada,1,1,1,1,9,0,0,0,0,2,1,2,0,0,1
20440,ESP,0,0,1,0,1/6/2019,7/6/2019,181,0,0,0,US/Canada,1,1,1,1,164,15,0,13,0,0,3,0,0,0,0
20441,ESP,0,0,0,#VALUE!,3/14/2020,6/14/2020,92,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,1,7,6,0,0,6
20442,ENG,0,0,1,0,12/21/2018,12/21/2019,365,0,0,0,US/Canada,1,1,1,1,72,0,0,0,0,0,3,1,0,0,1
20443,DEU,0,0,1,0,10/27/2018,10/27/2019,365,0,0,0,US/Canada,1,1,1,1,103,6,0,6,0,1,3,0,0,0,2
20444,ENG,0,0,0,51.39,3/10/2020,6/17/2020,99,0,1,1,Other,1,0,0,1,0,0,0,0,0,2,3,0,0,0,1
20445,JPN,0,0,1,0,1/8/2019,1/8/2020,365,0,0,0,US/Canada,1,1,1,1,193,63,16,35,1,1,3,1,0,0,0
20447,ESP,0,0,0,#VALUE!,3/21/2020,6/21/2020,92,1,0,1,US/Canada,1,0,1,1,8,8,0,3,0,0,2,0,0,0,2
20448,ALL,0,1,0,#VALUE!,3/22/2020,3/31/2021,374,0,1,1,US/Canada,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
20449,ESP,0,0,1,0,1/2/2019,1/2/2020,365,0,0,1,US/Canada,1,1,1,1,41,0,0,0,0,1,2,1,0,0,10
20450,ENG,0,0,1,0,1/10/2019,1/10/2020,365,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,2,3,0,0,0,4
20451,ESP,0,1,0,#VALUE!,9/16/2019,3/16/2020,182,1,0,0,US/Canada,1,0,1,1,20,5,0,4,0,5,6,0,0,0,11
20452,VIE,0,0,1,0,11/29/2018,5/29/2020,547,1,0,0,US/Canada,1,0,1,1,40,0,0,0,0,2,5,0,0,0,4
20453,ESP,0,0,1,0,1/22/2019,1/22/2020,365,0,0,0,US/Canada,1,1,1,1,3,1,0,1,0,0,2,0,0,0,4
20454,ARA,0,0,1,33.58,1/8/2019,7/8/2019,181,0,0,1,Europe,1,1,0,1,0,0,0,0,0,1,2,0,0,0,2
20455,ESP,0,0,1,35.97,3/6/2019,6/19/2020,471,0,0,1,US/Canada,1,1,1,1,16,5,1,3,1,26,3,18,0,0,25
20456,FRA,0,0,0,#VALUE!,2/6/2020,5/6/2020,90,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20458,RUS,0,0,1,73.66,8/25/2019,2/25/2020,184,0,0,0,Europe,1,1,0,1,2,2,0,2,0,1,3,0,0,0,1
20459,ESP,0,0,1,70.39,10/12/2019,10/12/2020,366,0,0,1,US/Canada,1,1,1,1,4,3,0,2,0,6,6,2,0,0,7
20460,RUS,0,1,0,#VALUE!,3/22/2020,3/1/2021,344,0,1,0,US/Canada,1,0,1,1,12,5,0,5,0,0,3,1,0,0,1
20461,ESP,0,0,1,0,3/13/2019,3/13/2020,366,0,0,1,Other,0,1,0,0,29,18,0,2,0,0,0,0,1,0,0
20462,ESP,0,1,0,#VALUE!,11/9/2018,5/9/2019,181,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
20463,POL,0,1,0,#VALUE!,5/28/2019,11/28/2019,184,1,0,0,Europe,1,0,0,1,0,0,0,0,0,2,5,5,0,0,6
20464,EBR,0,0,0,#VALUE!,11/8/2019,2/8/2020,92,1,0,0,Europe,1,0,0,1,0,0,0,0,0,3,4,1,0,0,3
20465,ITA,0,0,1,68.53,11/25/2019,5/25/2020,182,0,0,1,Europe,1,1,0,1,0,0,0,0,0,5,5,3,0,0,5
20466,HEB,0,0,0,#VALUE!,1/28/2019,1/28/2020,365,1,0,0,US/Canada,1,0,1,1,123,21,0,18,0,0,0,0,0,0,3
20467,ALL,0,0,1,95.88,3/10/2020,3/10/2021,365,0,0,1,US/Canada,1,1,1,1,15,0,0,0,0,4,1,3,0,0,2
20468,FRA,0,0,1,0,11/25/2018,2/25/2020,457,0,0,0,US/Canada,1,1,1,1,44,7,2,6,1,1,3,0,0,0,5
20469,ESP,0,0,1,38.22,3/20/2020,6/20/2020,92,0,0,1,US/Canada,1,1,1,1,10,1,0,1,0,6,1,5,0,0,4
20470,ESP,0,1,0,#VALUE!,11/17/2018,11/20/2019,368,0,1,0,US/Canada,1,0,1,1,30,1,0,1,0,0,0,4,0,0,5
20471,ESP,0,0,1,0,11/26/2018,11/26/2019,365,0,0,1,US/Canada,1,1,1,1,114,1,0,1,0,4,5,3,0,0,6
20472,FRA,0,0,1,35.97,3/19/2020,6/23/2020,96,0,1,0,US/Canada,1,1,0,1,9,9,0,2,0,2,2,4,0,0,4
20473,ESP,0,0,1,0,2/19/2019,8/19/2019,181,0,0,0,Other,0,1,0,0,50,10,0,2,0,0,0,0,1,0,0
20474,ESP,0,0,1,0,3/23/2019,6/23/2019,92,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4
20475,ESP,0,0,0,#VALUE!,3/30/2020,6/30/2020,92,1,0,0,US/Canada,1,0,0,1,4,2,0,1,0,0,1,0,0,0,1
20477,DEU,0,0,1,0,2/20/2019,2/20/2020,365,0,0,0,Other,0,1,0,0,6,3,1,2,1,0,0,0,1,0,0
20478,ESP,0,0,1,0,11/19/2018,12/18/2019,394,0,0,0,US/Canada,1,1,1,1,2,0,0,0,0,0,2,0,0,0,0
20480,JPN,0,0,1,9.59,2/5/2019,2/5/2021,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20481,ESP,0,0,1,0,4/29/2019,7/29/2019,91,0,0,0,Other,0,1,0,0,17,0,0,0,0,0,0,0,1,0,0
20483,ESP,0,0,1,37.73,9/26/2019,12/26/2019,91,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20484,ESP,0,0,1,0,2/2/2019,8/2/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20485,SVE,0,0,1,22.96,11/12/2018,11/12/2019,365,0,0,0,Europe,1,1,0,1,0,0,0,0,0,1,1,0,0,0,3
20486,GRK,0,0,1,42.53,8/23/2019,2/24/2020,185,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20487,ARA,0,0,1,0,3/11/2019,6/11/2019,92,0,0,0,Other,0,1,0,0,17,0,0,0,0,0,0,0,1,0,0
20488,ESP,0,0,0,#VALUE!,3/19/2020,1/2/2021,289,0,1,1,US/Canada,1,1,1,1,14,0,0,0,0,2,5,2,0,0,3
